timestamp_utc,horizon_min,pv_prev_norm
2025-06-22T14:55:00Z,1255,0.5996
2025-06-22T14:56:00Z,1256,0.5967
2025-06-22T14:57:00Z,1257,0.5939
2025-06-22T14:58:00Z,1258,0.5910
2025-06-22T14:59:00Z,1259,0.5882
2025-06-22T15:00:00Z,1260,0.5853
2025-06-22T15:01:00Z,1261,0.5824
2025-06-22T15:02:00Z,1262,0.5796
2025-06-22T15:03:00Z,1263,0.5767
2025-06-22T15:04:00Z,1264,0.5738
2025-06-22T15:05:00Z,1265,0.5710
2025-06-22T15:06:00Z,1266,0.5682
2025-06-22T15:07:00Z,1267,0.5654
2025-06-22T15:08:00Z,1268,0.5625
2025-06-22T15:09:00Z,1269,0.5596
2025-06-22T15:10:00Z,1270,0.5567
2025-06-22T15:11:00Z,1271,0.5538
2025-06-22T15:12:00Z,1272,0.5510
2025-06-22T15:13:00Z,1273,0.5481
2025-06-22T15:14:00Z,1274,0.5451
2025-06-22T15:15:00Z,1275,0.5422
2025-06-22T15:16:00Z,1276,0.5403
2025-06-22T15:17:00Z,1277,0.5384
2025-06-22T15:18:00Z,1278,0.5365
2025-06-22T15:19:00Z,1279,0.5346
2025-06-22T15:20:00Z,1280,0.5327
2025-06-22T15:21:00Z,1281,0.5307
2025-06-22T15:22:00Z,1282,0.5288
2025-06-22T15:23:00Z,1283,0.5268
2025-06-22T15:24:00Z,1284,0.5248
2025-06-22T15:25:00Z,1285,0.5227
2025-06-22T15:26:00Z,1286,0.5207
2025-06-22T15:27:00Z,1287,0.5186
2025-06-22T15:28:00Z,1288,0.5165
2025-06-22T15:29:00Z,1289,0.5144
2025-06-22T15:30:00Z,1290,0.5123
2025-06-22T15:31:00Z,1291,0.5102
2025-06-22T15:32:00Z,1292,0.5081
2025-06-22T15:33:00Z,1293,0.5059
2025-06-22T15:34:00Z,1294,0.5037
2025-06-22T15:35:00Z,1295,0.5015
2025-06-22T15:36:00Z,1296,0.4994
2025-06-22T15:37:00Z,1297,0.4972
2025-06-22T15:38:00Z,1298,0.4950
2025-06-22T15:39:00Z,1299,0.4928
2025-06-22T15:40:00Z,1300,0.4906
2025-06-22T15:41:00Z,1301,0.4884
2025-06-22T15:42:00Z,1302,0.4862
2025-06-22T15:43:00Z,1303,0.4840
2025-06-22T15:44:00Z,1304,0.4817
2025-06-22T15:45:00Z,1305,0.4795
2025-06-22T15:46:00Z,1306,0.4781
2025-06-22T15:47:00Z,1307,0.4767
2025-06-22T15:48:00Z,1308,0.4752
2025-06-22T15:49:00Z,1309,0.4737
2025-06-22T15:50:00Z,1310,0.4722
2025-06-22T15:51:00Z,1311,0.4706
2025-06-22T15:52:00Z,1312,0.4690
2025-06-22T15:53:00Z,1313,0.4674
2025-06-22T15:54:00Z,1314,0.4657
2025-06-22T15:55:00Z,1315,0.4640
2025-06-22T15:56:00Z,1316,0.4623
2025-06-22T15:57:00Z,1317,0.4606
2025-06-22T15:58:00Z,1318,0.4588
2025-06-22T15:59:00Z,1319,0.4570
2025-06-22T16:00:00Z,1320,0.4552
2025-06-22T16:01:00Z,1321,0.4525
2025-06-22T16:02:00Z,1322,0.4498
2025-06-22T16:03:00Z,1323,0.4471
2025-06-22T16:04:00Z,1324,0.4446
2025-06-22T16:05:00Z,1325,0.4419
2025-06-22T16:06:00Z,1326,0.4392
2025-06-22T16:07:00Z,1327,0.4364
2025-06-22T16:08:00Z,1328,0.4337
2025-06-22T16:09:00Z,1329,0.4309
2025-06-22T16:10:00Z,1330,0.4281
2025-06-22T16:11:00Z,1331,0.4253
2025-06-22T16:12:00Z,1332,0.4224
2025-06-22T16:13:00Z,1333,0.4196
2025-06-22T16:14:00Z,1334,0.4167
2025-06-22T16:15:00Z,1335,0.4138
2025-06-22T16:16:00Z,1336,0.4101
2025-06-22T16:17:00Z,1337,0.4063
2025-06-22T16:18:00Z,1338,0.4026
2025-06-22T16:19:00Z,1339,0.3989
2025-06-22T16:20:00Z,1340,0.3952
2025-06-22T16:21:00Z,1341,0.3915
2025-06-22T16:22:00Z,1342,0.3879
2025-06-22T16:23:00Z,1343,0.3843
2025-06-22T16:24:00Z,1344,0.3807
2025-06-22T16:25:00Z,1345,0.3771
2025-06-22T16:26:00Z,1346,0.3735
2025-06-22T16:27:00Z,1347,0.3700
2025-06-22T16:28:00Z,1348,0.3664
2025-06-22T16:29:00Z,1349,0.3628
2025-06-22T16:30:00Z,1350,0.3593
2025-06-22T16:31:00Z,1351,0.3557
2025-06-22T16:32:00Z,1352,0.3522
2025-06-22T16:33:00Z,1353,0.3487
2025-06-22T16:34:00Z,1354,0.3452
2025-06-22T16:35:00Z,1355,0.3417
2025-06-22T16:36:00Z,1356,0.3382
2025-06-22T16:37:00Z,1357,0.3347
2025-06-22T16:38:00Z,1358,0.3313
2025-06-22T16:39:00Z,1359,0.3278
2025-06-22T16:40:00Z,1360,0.3243
2025-06-22T16:41:00Z,1361,0.3207
2025-06-22T16:42:00Z,1362,0.3172
2025-06-22T16:43:00Z,1363,0.3138
2025-06-22T16:44:00Z,1364,0.3103
2025-06-22T16:45:00Z,1365,0.3069
2025-06-22T16:46:00Z,1366,0.3038
2025-06-22T16:47:00Z,1367,0.3007
2025-06-22T16:48:00Z,1368,0.2976
2025-06-22T16:49:00Z,1369,0.2945
2025-06-22T16:50:00Z,1370,0.2914
2025-06-22T16:51:00Z,1371,0.2883
2025-06-22T16:52:00Z,1372,0.2852
2025-06-22T16:53:00Z,1373,0.2821
2025-06-22T16:54:00Z,1374,0.2789
2025-06-22T16:55:00Z,1375,0.2758
2025-06-22T16:56:00Z,1376,0.2726
2025-06-22T16:57:00Z,1377,0.2695
2025-06-22T16:58:00Z,1378,0.2663
2025-06-22T16:59:00Z,1379,0.2632
2025-06-22T17:00:00Z,1380,0.2600
2025-06-22T17:01:00Z,1381,0.2568
2025-06-22T17:02:00Z,1382,0.2536
2025-06-22T17:03:00Z,1383,0.2504
2025-06-22T17:04:00Z,1384,0.2472
2025-06-22T17:05:00Z,1385,0.2440
2025-06-22T17:06:00Z,1386,0.2409
2025-06-22T17:07:00Z,1387,0.2377
2025-06-22T17:08:00Z,1388,0.2345
2025-06-22T17:09:00Z,1389,0.2314
2025-06-22T17:10:00Z,1390,0.2283
2025-06-22T17:11:00Z,1391,0.2252
2025-06-22T17:12:00Z,1392,0.2221
2025-06-22T17:13:00Z,1393,0.2190
2025-06-22T17:14:00Z,1394,0.2159
2025-06-22T17:15:00Z,1395,0.2128
2025-06-22T17:16:00Z,1396,0.2097
2025-06-22T17:17:00Z,1397,0.2067
2025-06-22T17:18:00Z,1398,0.2037
2025-06-22T17:19:00Z,1399,0.2006
2025-06-22T17:20:00Z,1400,0.1976
2025-06-22T17:21:00Z,1401,0.1946
2025-06-22T17:22:00Z,1402,0.1916
2025-06-22T17:23:00Z,1403,0.1885
2025-06-22T17:24:00Z,1404,0.1855
2025-06-22T17:25:00Z,1405,0.1825
2025-06-22T17:26:00Z,1406,0.1795
2025-06-22T17:27:00Z,1407,0.1765
2025-06-22T17:28:00Z,1408,0.1734
2025-06-22T17:29:00Z,1409,0.1704
2025-06-22T17:30:00Z,1410,0.1675
2025-06-22T17:31:00Z,1411,0.1645
2025-06-22T17:32:00Z,1412,0.1615
2025-06-22T17:33:00Z,1413,0.1585
2025-06-22T17:34:00Z,1414,0.1556
2025-06-22T17:35:00Z,1415,0.1526
2025-06-22T17:36:00Z,1416,0.1497
2025-06-22T17:37:00Z,1417,0.1468
2025-06-22T17:38:00Z,1418,0.1440
2025-06-22T17:39:00Z,1419,0.1411
2025-06-22T17:40:00Z,1420,0.1383
2025-06-22T17:41:00Z,1421,0.1355
2025-06-22T17:42:00Z,1422,0.1327
2025-06-22T17:43:00Z,1423,0.1300
2025-06-22T17:44:00Z,1424,0.1272
2025-06-22T17:45:00Z,1425,0.1245
2025-06-22T17:46:00Z,1426,0.1218
2025-06-22T17:47:00Z,1427,0.1192
2025-06-22T17:48:00Z,1428,0.1165
2025-06-22T17:49:00Z,1429,0.1139
2025-06-22T17:50:00Z,1430,0.1113
2025-06-22T17:51:00Z,1431,0.1087
2025-06-22T17:52:00Z,1432,0.1062
2025-06-22T17:53:00Z,1433,0.1037
2025-06-22T17:54:00Z,1434,0.1011
2025-06-22T17:55:00Z,1435,0.0987
2025-06-22T17:56:00Z,1436,0.0962
2025-06-22T17:57:00Z,1437,0.0938
2025-06-22T17:58:00Z,1438,0.0914
2025-06-22T17:59:00Z,1439,0.0890
